"anno","nuts","zs","mm_prod"
2005,"ITC43",1700,265.67999267578125
2006,"ITC43",1700,312.1199951171875
2007,"ITC43",1700,344.5199890136719
2008,"ITC43",1700,150.1199951171875
2009,"ITC43",1700,275.3999938964844
2010,"ITC43",1700,150.1199951171875
2011,"ITC43",1700,316.44000244140625
2012,"ITC43",1700,330.4800109863281
2013,"ITC43",1700,165.24000549316406
2014,"ITC43",1700,324
1961,"ITC43",1800,279.7200012207031
1962,"ITC43",1800,231.1199951171875
1963,"ITC43",1800,200.8800048828125
1964,"ITC43",1800,150.1199951171875
1965,"ITC43",1800,150.1199951171875
1966,"ITC43",1800,150.1199951171875
1967,"ITC43",1800,263.5199890136719
1968,"ITC43",1800,199.8000030517578
1969,"ITC43",1800,306.7200012207031
1970,"ITC43",1800,237.60000610351562
1971,"ITC43",1800,266.760009765625
1972,"ITC43",1800,170.63999938964844
1973,"ITC43",1800,331.55999755859375
1974,"ITC43",1800,176.0399932861328
1975,"ITC43",1800,150.1199951171875
1976,"ITC43",1800,247.32000732421875
1977,"ITC43",1800,196.55999755859375
1978,"ITC43",1800,245.16000366210938
1979,"ITC43",1800,236.52000427246094
1980,"ITC43",1800,260.2799987792969
1981,"ITC43",1800,289.44000244140625
1982,"ITC43",1800,184.67999267578125
1983,"ITC43",1800,220.32000732421875
1984,"ITC43",1800,191.16000366210938
1985,"ITC43",1800,150.1199951171875
1986,"ITC43",1800,276.4800109863281
1987,"ITC43",1800,192.24000549316406
1988,"ITC43",1800,278.6400146484375
1989,"ITC43",1800,340.20001220703125
1990,"ITC43",1800,150.1199951171875
1991,"ITC43",1800,217.0800018310547
1992,"ITC43",1800,167.39999389648438
1993,"ITC43",1800,306.7200012207031
1994,"ITC43",1800,311.0400085449219
1995,"ITC43",1800,245.16000366210938
1996,"ITC43",1800,235.44000244140625
1997,"ITC43",1800,277.55999755859375
1998,"ITC43",1800,325.0799865722656
1999,"ITC43",1800,243
2000,"ITC43",1800,268.9200134277344
2001,"ITC43",1800,317.5199890136719
2002,"ITC43",1800,421.20001220703125
2003,"ITC43",1800,249.47999572753906
2004,"ITC43",1800,237.60000610351562
2005,"ITC43",1800,272.1600036621094
2006,"ITC43",1800,351
2007,"ITC43",1800,315.3599853515625
2008,"ITC43",1800,150.1199951171875
2009,"ITC43",1800,297
2010,"ITC43",1800,158.75999450683594
2011,"ITC43",1800,307.79998779296875
2012,"ITC43",1800,276.4800109863281
2013,"ITC43",1800,252.72000122070312
2014,"ITC43",1800,293.760009765625
1961,"ITC44",600,381.239990234375
1962,"ITC44",600,257.0400085449219
1963,"ITC44",600,374.760009765625
1964,"ITC44",600,334.79998779296875
1965,"ITC44",600,267.8399963378906
1966,"ITC44",600,248.39999389648438
1967,"ITC44",600,354.239990234375
1968,"ITC44",600,316.44000244140625
1969,"ITC44",600,347.760009765625
1970,"ITC44",600,362.8800048828125
1971,"ITC44",600,345.6000061035156
1972,"ITC44",600,334.79998779296875
1973,"ITC44",600,258.1199951171875
1974,"ITC44",600,240.83999633789062
1975,"ITC44",600,288.3599853515625
1976,"ITC44",600,328.32000732421875
1977,"ITC44",600,275.3999938964844
1978,"ITC44",600,325.0799865722656
1979,"ITC44",600,295.9200134277344
1980,"ITC44",600,357.4800109863281
1981,"ITC44",600,290.5199890136719
1982,"ITC44",600,309.9599914550781
1983,"ITC44",600,293.760009765625
1984,"ITC44",600,357.4800109863281
1985,"ITC44",600,302.3999938964844
1986,"ITC44",600,366.1199951171875
1987,"ITC44",600,329.3999938964844
1988,"ITC44",600,370.44000244140625
1989,"ITC44",600,419.0400085449219
1990,"ITC44",600,375.8399963378906
1991,"ITC44",600,398.5199890136719
1992,"ITC44",600,367.20001220703125
1993,"ITC44",600,416.8800048828125
1994,"ITC44",600,410.3999938964844
1995,"ITC44",600,372.6000061035156
1996,"ITC44",600,356.3999938964844
1997,"ITC44",600,367.20001220703125
1998,"ITC44",600,314.2799987792969
1999,"ITC44",600,352.0799865722656
2000,"ITC44",600,345.6000061035156
2001,"ITC44",600,386.6400146484375
2002,"ITC44",600,303.4800109863281
2003,"ITC44",600,363.9599914550781
2004,"ITC44",600,362.8800048828125
2005,"ITC44",600,286.20001220703125
2006,"ITC44",600,139.32000732421875
2007,"ITC44",600,54
2008,"ITC44",600,386.6400146484375
2009,"ITC44",600,567
2010,"ITC44",600,329.3999938964844
2011,"ITC44",600,362.8800048828125
2012,"ITC44",600,477.3599853515625
2013,"ITC44",600,27
2014,"ITC44",600,335.8800048828125
1961,"ITC44",700,378
1962,"ITC44",700,271.0799865722656
1963,"ITC44",700,359.6400146484375
1964,"ITC44",700,339.1199951171875
1965,"ITC44",700,325.0799865722656
1966,"ITC44",700,302.3999938964844
1967,"ITC44",700,362.8800048828125
1968,"ITC44",700,316.44000244140625
1969,"ITC44",700,362.8800048828125
1970,"ITC44",700,347.760009765625
1971,"ITC44",700,279.7200012207031
1972,"ITC44",700,331.55999755859375
1973,"ITC44",700,191.16000366210938
1974,"ITC44",700,114.4800033569336
1975,"ITC44",700,317.5199890136719
1976,"ITC44",700,322.9200134277344
1977,"ITC44",700,275.3999938964844
1978,"ITC44",700,319.67999267578125
1979,"ITC44",700,311.0400085449219
1980,"ITC44",700,354.239990234375
1981,"ITC44",700,288.3599853515625
1982,"ITC44",700,322.9200134277344
1983,"ITC44",700,342.3599853515625
1984,"ITC44",700,347.760009765625
1985,"ITC44",700,314.2799987792969
1986,"ITC44",700,369.3599853515625
1987,"ITC44",700,272.1600036621094
1988,"ITC44",700,362.8800048828125
1989,"ITC44",700,324
1990,"ITC44",700,358.55999755859375
1991,"ITC44",700,362.8800048828125
1992,"ITC44",700,368.2799987792969
1993,"ITC44",700,417.9599914550781
1994,"ITC44",700,428.760009765625
1995,"ITC44",700,355.32000732421875
1996,"ITC44",700,361.79998779296875
1997,"ITC44",700,328.32000732421875
1998,"ITC44",700,334.79998779296875
1999,"ITC44",700,362.8800048828125
2000,"ITC44",700,331.55999755859375
2001,"ITC44",700,359.6400146484375
2002,"ITC44",700,348.8399963378906
2003,"ITC44",700,336.9599914550781
2004,"ITC44",700,376.9200134277344
2005,"ITC44",700,481.67999267578125
2006,"ITC44",700,386.6400146484375
2007,"ITC44",700,455.760009765625
2008,"ITC44",700,173.8800048828125
2009,"ITC44",700,481.67999267578125
2010,"ITC44",700,282.9599914550781
2011,"ITC44",700,358.55999755859375
2012,"ITC44",700,360.7200012207031
2013,"ITC44",700,213.83999633789062
2014,"ITC44",700,329.3999938964844
1961,"ITC44",800,371.5199890136719
1962,"ITC44",800,234.36000061035156
1963,"ITC44",800,366.1199951171875
1964,"ITC44",800,319.67999267578125
1965,"ITC44",800,234.36000061035156
1966,"ITC44",800,262.44000244140625
1967,"ITC44",800,359.6400146484375
1968,"ITC44",800,292.67999267578125
1969,"ITC44",800,336.9599914550781
1970,"ITC44",800,358.55999755859375
1971,"ITC44",800,241.9199981689453
1972,"ITC44",800,321.8399963378906
1973,"ITC44",800,332.6400146484375
1974,"ITC44",800,351
1975,"ITC44",800,295.9200134277344
1976,"ITC44",800,289.44000244140625
1977,"ITC44",800,294.8399963378906
1978,"ITC44",800,285.1199951171875
1979,"ITC44",800,332.6400146484375
1980,"ITC44",800,347.760009765625
1981,"ITC44",800,322.9200134277344
1982,"ITC44",800,331.55999755859375
1983,"ITC44",800,313.20001220703125
1984,"ITC44",800,345.6000061035156
1985,"ITC44",800,252.72000122070312
1986,"ITC44",800,370.44000244140625
1987,"ITC44",800,311.0400085449219
1988,"ITC44",800,367.20001220703125
1989,"ITC44",800,378
1990,"ITC44",800,362.8800048828125
1991,"ITC44",800,358.55999755859375
1992,"ITC44",800,363.9599914550781
1993,"ITC44",800,342.3599853515625
1994,"ITC44",800,360.7200012207031
1995,"ITC44",800,354.239990234375
1996,"ITC44",800,336.9599914550781
1997,"ITC44",800,679.32000732421875
1998,"ITC44",800,343.44000244140625
1999,"ITC44",800,338.0400085449219
2000,"ITC44",800,326.1600036621094
2001,"ITC44",800,361.79998779296875
2002,"ITC44",800,339.1199951171875
2003,"ITC44",800,338.0400085449219
2004,"ITC44",800,331.55999755859375
2005,"ITC44",800,328.32000732421875
2006,"ITC44",800,398.5199890136719
2007,"ITC44",800,348.8399963378906
2008,"ITC44",800,199.8000030517578
2009,"ITC44",800,365.0400085449219
2010,"ITC44",800,259.20001220703125
2011,"ITC44",800,326.1600036621094
2012,"ITC44",800,285.1199951171875
